#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N1234X",unit_software_part_number="006-B1727-40",software_version="9.51",system_id="6000ABCD01234",unit="PFD1",airframe_hours="0.3",engine_hours="1.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS HFOM (ft),GPS VFOM (ft),GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency 1 (MHz),COM Frequency 2 (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS/Mag 1 Status,SFD AHRS Status,Pitch Delta (deg),Roll Delta (deg),AHRS 1 Dev (%),SFD AHRS Dev (%),AFCS Attitude Status,Network Status,Transponder Code,Transponder Mode,Engine Power (%),Manifold Press (inch Hg),RPM,Oil Press (PSI),Oil Temp (deg F),Coolant Temp (deg F),Man Temp (deg F),Flap Position,Fuel Qty L (gal),Fuel Qty R (gal),Fuel Flow (gal/hour),Fuel Press (PSI),Elevator Trim,Volts,Efis Bkup Volts,Nav Bkup Volts,Amps,Batt Amps,Feed Psi,Co Ppm,EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EFIS ON BKUP (discrete),NAV ON BKUP (discrete),ARM BKUP (discrete),PITOT HEAT (discrete),FPCM FAULT (discrete),CHECK FUEL (discrete),EARTH X FAIL (discrete),CAS Alert,Terrain Alert
2026-09-02,14:34:56,21:34:56,-07:00,+39.0810100,-114.1003577,264,3D,336913.5,0.0,,0,0,-0.00,,20,25,10,170,308,8,16.2,17,-0.89,0.56,-0.006,0.999,-0.182,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.4,1531,,,,080037FE D72 A0 * 01000000,280137FE N100 X0,0.3,0.1,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.2,0,12.4,14.0,14.0,14,-17,15.4,1,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:34:57,21:34:57,-07:00,+39.0810093,-114.1003567,264,3D,336914.5,0.0,,0,0,0.00,,20,24,10,170,307,4,16.3,17,-0.89,0.51,-0.006,0.998,-0.177,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.4,1532,,,,080037FE D84 A0 * 01000000,280137FE N100 X0,0.4,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.4,14.0,14.0,8,-16,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:34:58,21:34:58,-07:00,+39.0810086,-114.1003562,264,3D,336915.5,0.0,,0,0,-0.00,,20,23,10,171,308,4,16.3,17,-0.88,0.46,-0.009,1.000,-0.170,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.4,1533,,,,080037FE D96 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.5,14.0,14.0,10,-15,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:34:59,21:34:59,-07:00,+39.0810076,-114.1003554,264,3D,336916.5,0.0,,0,0,0.00,,20,23,10,171,308,9,16.3,17,-0.86,0.47,-0.009,0.999,-0.172,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.4,1534,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.3,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.5,14.0,14.0,11,-15,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:00,21:35:00,-07:00,+39.0810068,-114.1003546,264,3D,336917.6,0.0,,0,0,-0.01,,20,22,10,170,308,8,16.3,17,-0.87,0.47,-0.009,0.998,-0.168,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1535,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.5,14.0,14.0,7,-15,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:01,21:35:01,-07:00,+39.0810061,-114.1003534,265,3D,336918.5,0.0,,0,0,0.00,,20,21,10,170,308,-1,16.2,17,-0.91,0.45,-0.009,0.999,-0.165,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1535,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.0,4,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.5,14.0,14.0,11,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:02,21:35:02,-07:00,+39.0810055,-114.1003518,265,3D,336919.5,0.0,,0,0,-0.01,,20,21,10,170,307,-9,16.0,16,-0.89,0.47,-0.009,0.999,-0.170,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1537,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.0,4,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.5,14.0,14.0,7,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:03,21:35:03,-07:00,+39.0810048,-114.1003501,265,3DDiff,336920.5,0.0,,0,0,-0.00,,16,20,10,170,307,-11,15.6,16,-0.87,0.48,-0.007,0.999,-0.190,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1538,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,2,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.5,14.0,14.0,11,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:04,21:35:04,-07:00,+39.0810040,-114.1003484,265,3DDiff,336921.5,0.0,,0,0,-0.01,,16,20,10,170,307,-4,15.2,15,-0.92,0.39,-0.024,1.003,-0.215,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1539,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.1,32,46,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.4,14.0,14.0,7,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:05,21:35:05,-07:00,+39.0810032,-114.1003471,265,3DDiff,336922.5,0.0,,0,0,-0.01,,16,20,10,170,307,-1,15.1,15,-0.96,0.12,0.015,0.995,-0.229,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1540,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.5,0.3,32,21,,,1200,ALT,,,,,,,,0,12,10,,46.2,0,12.2,14.0,14.0,7,-15,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:06,21:35:06,-07:00,+39.0810025,-114.1003463,265,3DDiff,336923.5,0.0,,0,0,-0.01,,16,19,10,170,307,-6,15.1,15,-0.73,0.19,-0.017,0.997,-0.241,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1541,,,,080037FE N3 A0 * 01000000,280037FE N100 X0,0.2,0.3,27,19,,,1200,ALT,,,,,,,,0,12,10,,46.1,0,12.1,14.0,14.0,12,-16,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:07,21:35:07,-07:00,+39.0810019,-114.1003455,266,3DDiff,336924.5,0.0,,0,0,-0.01,,16,19,10,169,307,-10,15.0,15,-0.81,0.33,-0.010,0.998,-0.250,,211,,,,30.07,122.700,118.350,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1541,,,,080037FE N7 A0 * 01000000,280037FE N100 X0,0.3,0.1,4,11,,,1200,ALT,,,,,,,,0,12,10,,46.2,0,12.2,14.0,14.0,10,-16,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:08,21:35:08,-07:00,+39.0810013,-114.1003448,266,3DDiff,336925.5,0.0,,0,0,-0.01,,16,19,10,170,307,-11,15.0,15,-0.84,0.39,-0.009,0.998,-0.258,,211,,,,30.07,122.700,118.350,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1542,,,,080037FE N11 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.2,0,12.3,14.0,14.0,8,-15,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:09,21:35:09,-07:00,+39.0810005,-114.1003443,266,3DDiff,336926.5,0.0,,0,0,-0.01,,16,18,10,171,307,3,15.5,16,-0.84,0.42,-0.007,1.001,-0.249,,211,,,,30.07,122.700,118.350,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.5,1544,,,,080037FE N15 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.4,14.0,14.0,6,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:10,21:35:10,-07:00,+39.0809995,-114.1003433,267,3DDiff,336927.5,0.0,,0,0,-0.00,,16,18,10,172,308,22,16.2,17,-0.82,0.44,-0.005,0.999,-0.224,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1546,,,,080037FE N19 A0 * 01000000,280037FE N100 X0,0.3,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.5,14.0,14.0,11,-14,15.4,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:11,21:35:11,-07:00,+39.0809985,-114.1003422,267,3DDiff,336928.5,0.0,,0,0,-0.00,,16,18,10,172,309,36,16.4,17,-0.84,0.45,-0.003,0.999,-0.193,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1548,,,,080037FE N23 A0 * 01000000,280037FE N100 X0,0.4,0.0,4,6,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.5,14.0,14.0,6,-14,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:12,21:35:12,-07:00,+39.0809978,-114.1003414,268,3DDiff,336929.5,0.0,,0,0,-0.00,,16,18,10,172,309,29,16.3,17,-0.86,0.45,-0.009,0.999,-0.172,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1550,,,,080037FE N27 A0 * 01000000,280037FE N100 X0,0.4,0.0,4,4,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.5,14.0,14.0,11,-13,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:13,21:35:13,-07:00,+39.0809972,-114.1003405,268,3DDiff,336930.5,0.0,,0,0,0.00,,16,18,10,172,309,18,16.1,16,-0.87,0.44,-0.007,0.998,-0.159,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1551,,,,080037FE N31 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,6,-13,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:14,21:35:14,-07:00,+39.0809970,-114.1003399,268,3DDiff,336931.5,0.0,,0,0,-0.00,,16,17,10,171,309,6,15.9,16,-0.87,0.45,-0.009,0.999,-0.150,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1552,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,6,-13,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:15,21:35:15,-07:00,+39.0809967,-114.1003399,269,3DDiff,336932.5,0.0,,0,0,0.00,,16,17,10,171,308,-8,15.9,16,-0.83,0.44,-0.010,0.998,-0.143,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1553,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,10,-13,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:16,21:35:16,-07:00,+39.0809966,-114.1003408,269,3DDiff,336933.5,0.0,,0,0,-0.00,,16,17,10,171,308,-12,16.0,16,-0.84,0.46,-0.010,0.999,-0.133,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1553,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,6,-13,15.3,0,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:17,21:35:17,-07:00,+39.0809963,-114.1003419,270,3DDiff,336934.5,0.0,,0,0,-0.00,,16,17,10,170,308,-14,15.9,16,-0.86,0.45,-0.008,0.999,-0.130,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1554,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,3,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,10,-13,15.3,1,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:18,21:35:18,-07:00,+39.0809963,-114.1003433,270,3DDiff,336935.5,0.0,,0,0,-0.00,,16,17,10,170,308,-14,15.6,16,-0.85,0.45,-0.008,0.998,-0.140,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1554,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,6,-13,15.3,2,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:19,21:35:19,-07:00,+39.0809963,-114.1003449,270,3DDiff,336936.5,0.0,,0,0,-0.00,,16,17,10,170,308,-12,15.5,16,-0.85,0.46,-0.007,0.999,-0.153,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1555,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,10,-13,15.3,2,,,,,0,0,0,0,0,0,0,FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:20,21:35:20,-07:00,+39.0809964,-114.1003466,270,3DDiff,336937.5,0.0,,0,0,-0.00,,16,17,10,171,308,-7,15.4,16,-0.85,0.46,-0.006,0.997,-0.161,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.6,1556,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.0,3,4,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,14.0,14.0,6,-13,15.3,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:21,21:35:21,-07:00,+39.0809963,-114.1003474,270,3DDiff,336938.5,0.0,,0,0,-0.00,,16,17,10,170,308,-2,15.5,16,-0.84,0.47,-0.009,0.998,-0.158,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1557,,,,080037FE N35 A0 * 01000000,280037FE N100 X0,0.3,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.5,0,12.7,13.9,14.0,1,-11,15.3,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:22,21:35:22,-07:00,+39.0809963,-114.1003479,270,3DDiff,336939.5,0.0,,0,0,0.00,,16,16,10,170,308,-3,15.7,16,-0.85,0.47,-0.010,0.998,-0.147,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1558,,,,080037FE N39 A0 * 01000000,280037FE N100 X0,0.3,0.0,2,2,,,1200,ALT,,,,,,,,0,12,10,,46.5,0,12.7,13.8,13.9,1,-9,15.2,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:23,21:35:23,-07:00,+39.0809958,-114.1003481,270,3DDiff,336940.5,0.0,,0,0,0.00,,16,16,10,170,307,-7,15.8,16,-0.85,0.48,0.001,0.995,-0.134,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1559,,,,080037FE N43 A0 * 01000000,280037FE N100 X0,0.3,0.0,44,41,,,1200,ALT,,,,,,,,0,12,10,,46.5,0,12.7,13.8,13.8,1,-9,15.2,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:24,21:35:24,-07:00,+39.0809954,-114.1003489,270,3DDiff,336941.5,0.0,,0,0,-0.00,,16,16,10,170,307,-8,16.0,16,-0.74,0.36,-0.006,0.998,-0.121,,211,,,,30.07,122.700,118.350 RX,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1560,,,,080037FE N47 A0 * 01000000,280037FE N100 X0,0.2,0.1,33,22,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.5,13.7,13.7,1,-9,15.2,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:25,21:35:25,-07:00,+39.0809954,-114.1003498,270,3DDiff,336942.5,0.0,,0,0,0.00,,16,16,10,170,307,-10,16.1,16,-0.94,0.20,0.004,0.995,-0.110,,211,,,,30.07,122.700,118.350,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1560,,,,080037FE N51 A0 * 01000000,280037FE N100 X0,0.4,0.2,32,21,,L-,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.4,13.7,13.6,1,-9,15.3,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:26,21:35:26,-07:00,+39.0809952,-114.1003507,270,3DDiff,336943.5,0.0,,0,0,0.00,,16,16,10,170,307,-9,16.2,17,-0.97,0.21,-0.006,0.999,-0.099,,211,,,,30.07,122.700,,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1560,,,,080037FE N55 A0 * 01000000,280037FE N100 X0,0.5,0.2,9,16,,L-,1200,ALT,,,,,,,,0,12,10,,46.3,0,12.4,13.6,13.6,1,-9,15.3,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:27,21:35:27,-07:00,+39.0809952,-114.1003521,270,3DDiff,336944.5,0.0,,0,0,0.00,,16,16,10,171,307,3,16.4,17,-0.92,0.32,-0.009,0.999,-0.082,,211,,,,30.07,122.700,,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1562,,,,080037FE N59 A0 * 01000000,280037FE N100 X0,0.4,0.1,3,4,,,1200,ALT,,,,,,,,0,12,10,,46.4,0,12.6,13.6,13.5,1,-9,15.3,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:28,21:35:28,-07:00,+39.0809955,-114.1003534,270,3DDiff,336945.5,0.0,,0,0,0.00,,16,16,10,171,308,19,16.8,17,-0.89,0.39,-0.011,0.999,-0.061,,211,,,,30.07,122.700,,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1563,,,,080037FE N63 A0 * 01000000,280037FE N100 X0,0.4,0.0,2,3,,,1200,ALT,,,,,,,,0,12,10,,46.5,0,12.6,13.5,13.4,2,-8,15.2,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:35:29,21:35:29,-07:00,+39.0809960,-114.1003546,270,3DDiff,336946.5,0.0,,0,0,-0.00,,16,16,10,171,308,25,17.0,17,-0.87,0.43,-0.008,0.998,-0.044,,211,,,,30.07,122.700,,GPS1,WPT MSG,GARMN,10.0,135,150,-0.027,-0.47,350,LPV,-0.50,-2,,,Fail,,,,,,,,,,,,,0.0,26.7,1565,,,,080037FE N67 A0 * 01000000,280037FE N100 X0,0.4,0.0,4,3,,,1200,ALT,,,,,,,,0,12,10,,46.5,0,12.7,13.5,13.4,2,-8,15.1,3,,,,,1,1,0,0,0,0,0,EFIS ON BKUP / NAV ON BKUP / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
