#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N1234X",unit_software_part_number="006-B1727-40",software_version="9.51",system_id="6000ABCD01234",unit="PFD1",airframe_hours="0.3",engine_hours="1.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS HFOM (ft),GPS VFOM (ft),GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency 1 (MHz),COM Frequency 2 (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS/Mag 1 Status,SFD AHRS Status,Pitch Delta (deg),Roll Delta (deg),AHRS 1 Dev (%),SFD AHRS Dev (%),AFCS Attitude Status,Network Status,Transponder Code,Transponder Mode,Engine Power (%),Manifold Press (inch Hg),RPM,Oil Press (PSI),Oil Temp (deg F),Coolant Temp (deg F),Man Temp (deg F),Flap Position,Fuel Qty L (gal),Fuel Qty R (gal),Fuel Flow (gal/hour),Fuel Press (PSI),Elevator Trim,Volts,Efis Bkup Volts,Nav Bkup Volts,Amps,Batt Amps,Feed Psi,Co Ppm,EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EFIS ON BKUP (discrete),NAV ON BKUP (discrete),ARM BKUP (discrete),PITOT HEAT (discrete),FPCM FAULT (discrete),CHECK FUEL (discrete),EARTH X FAIL (discrete),CAS Alert,Terrain Alert
2026-09-02,14:48:29,21:48:29,-07:00,+39.0810037,-114.1003448,270,3D,337727.1,0.0,,0,0,0.00,,20,36,9,173,310,10,16.0,16,-0.83,0.39,-0.009,0.998,-0.092,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1688,,,,080037FE D74 A0 * 01000000,280037FE N100 X0,0.1,0.0,3,3,,,1200,ALT,,29.7,0,0,95,98,100,0,12,8,0.0,44.5,5,12.6,14.0,14.0,9,-13,15.7,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:30,21:48:30,-07:00,+39.0810039,-114.1003448,270,3D,337728.1,0.0,,0,0,0.01,,20,35,9,172,310,5,15.9,16,-0.86,0.39,-0.012,0.996,-0.092,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1689,,,,080037FE D86 A0 * 01000000,280037FE N100 X0,0.1,0.0,3,3,,,1200,ALT,,29.7,0,0,95,98,100,0,12,8,0.0,33.9,5,12.6,14.0,14.0,7,-11,17.5,254,125,125,140,130,0,0,0,0,0,1,0,OIL PRESS / CHECK FUEL / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:31,21:48:31,-07:00,+39.0810039,-114.1003448,270,3D,337729.1,0.0,,0,0,0.00,,20,34,9,172,310,0,15.9,16,-0.83,0.40,-0.008,0.998,-0.089,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1689,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.1,0.0,4,4,,,1200,ALT,,29.7,0,0,95,98,100,0,12,8,0.0,21.5,5,12.7,14.0,14.0,6,-10,19.8,254,125,125,140,130,0,0,0,0,0,1,0,OIL PRESS / CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:32,21:48:32,-07:00,+39.0810039,-114.1003448,270,3D,337730.1,0.0,,0,0,-0.00,,20,33,9,172,310,-1,16.0,16,-0.85,0.42,-0.009,1.000,-0.084,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1690,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.1,0.1,4,4,,,1200,ALT,,,,,95,98,100,0,12,8,,14.1,5,12.8,14.0,14.0,6,-9,21.2,254,125,125,140,130,0,0,0,0,0,1,0,OIL PRESS / CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:33,21:48:33,-07:00,+39.0810039,-114.1003447,270,3D,337731.1,0.0,,0,0,-0.00,,20,33,9,172,310,-4,15.9,16,-0.86,0.42,-0.007,0.998,-0.083,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1691,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.2,0.1,2,3,,,1200,ALT,,,,,,,,0,12,8,,10.7,5,12.8,14.0,14.0,6,-9,21.9,254,,,,,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:34,21:48:34,-07:00,+39.0810039,-114.1003447,270,3D,337732.1,0.0,,0,0,0.00,,20,32,9,172,309,-5,15.7,16,-0.83,0.42,-0.007,0.998,-0.080,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1691,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.1,0.1,4,4,,,1200,ALT,,,,,,,,0,12,8,,8.8,5,12.8,14.0,14.0,6,-8,22.4,254,,,,,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:35,21:48:35,-07:00,+39.0810040,-114.1003447,270,3D,337733.1,0.0,,0,0,-0.00,,20,31,9,172,309,-5,15.7,16,-0.85,0.43,-0.014,0.996,-0.078,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1692,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.2,0.1,41,13,,,1200,ALT,,,,,,,,0,12,8,,7.9,5,12.8,14.0,14.0,6,-8,22.6,254,,,,,1,1,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:36,21:48:36,-07:00,+39.0810040,-114.1003448,270,3D,337734.1,0.0,,0,0,-0.01,,20,31,9,172,309,-4,15.9,16,-0.90,0.49,0.024,1.031,-0.073,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1692,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.4,0.1,334,97,,,1200,ALT,,,,,,,,0,12,8,0.1,15.8,4,12.6,14.0,14.0,6,-10,21.6,254,,,,,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:37,21:48:37,-07:00,+39.0810040,-114.1003448,270,3D,337735.1,0.0,,0,0,-0.00,,20,30,9,172,309,-4,15.9,16,-0.81,0.55,0.008,0.973,-0.071,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1692,,,,080037FE D98 A0 * 01000000,280037FE N100 X0,0.3,0.2,211,103,,,1200,ALT,0,27.9,1030,11,95,98,,0,12,8,0.2,30.1,-2,12.6,14.0,14.0,10,-10,18.7,254,,,,,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:38,21:48:38,-07:00,+39.0810040,-114.1003448,270,3D,337736.1,0.0,,0,0,-0.00,,20,29,9,171,309,-7,15.3,16,-0.87,0.51,0.036,0.997,-0.081,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1693,,,,080037FE N0 A0 * 01000000,280037FE N100 X0,0.3,0.1,71,54,,,1200,ALT,0,25.2,1290,25,95,98,100,0,12,9,0.4,39.8,-2,12.6,14.0,14.0,10,-9,16.0,254,275,290,290,295,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:39,21:48:39,-07:00,+39.0810041,-114.1003448,270,3D,337737.1,0.0,,0,0,-0.00,,20,29,9,172,309,-13,14.8,15,-0.91,0.51,-0.085,0.990,-0.110,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1693,,,,080037FE N4 A0 * 01000000,280037FE N100 X0,0.4,0.1,128,60,,,1200,ALT,0,23.4,1250,34,95,98,100,0,12,9,0.6,44.4,-2,12.7,14.0,14.0,10,-9,14.4,254,395,405,400,410,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:40,21:48:40,-07:00,+39.0810041,-114.1003448,270,3D,337738.1,0.0,,0,0,-0.01,,20,28,9,174,310,15,15.5,16,-0.98,0.46,-0.002,0.997,-0.121,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1695,,,,080037FE N8 A0 * 01000000,280037FE N100 X0,0.4,0.1,169,103,,,1200,ALT,1,23.3,1180,40,95,98,99,0,12,9,0.7,47.1,-2,12.8,14.0,14.0,9,-8,13.4,254,505,520,510,520,0,0,0,0,0,1,0,CHECK FUEL / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:41,21:48:41,-07:00,+39.0810041,-114.1003448,270,3D,337739.1,0.0,,0,0,-0.00,,20,28,9,173,310,24,15.6,16,-1.08,0.45,-0.022,0.993,-0.137,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1696,,,,080037FE N12 A0 * 01000000,280037FE N100 X0,0.4,0.1,30,30,,,1200,ALT,5,23.5,2220,44,95,98,99,0,12,9,1.0,48.2,-1,12.8,14.0,14.0,9,-8,12.9,254,600,615,615,625,0,0,0,0,0,1,0,CHECK FUEL / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:42,21:48:42,-07:00,+39.0810041,-114.1003448,270,3D,337740.1,0.0,,0,0,-0.00,,20,27,9,174,311,26,16.1,17,-1.07,0.41,-0.018,1.014,-0.148,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1697,,,,080037FE N16 A0 * 01000000,280037FE N100 X0,0.4,0.1,25,30,,,1200,ALT,7,22.5,2360,47,95,98,99,0,12,10,1.3,48.3,-1,12.8,14.0,14.0,9,-8,12.6,254,695,715,715,720,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:43,21:48:43,-07:00,+39.0810042,-114.1003448,270,3D,337741.1,0.0,,0,0,0.00,,20,27,9,175,311,31,16.8,17,-1.07,0.44,-0.012,0.985,-0.145,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1698,,,,080037FE N20 A0 * 01000000,280037FE N100 X0,0.3,0.1,28,31,,,1200,ALT,7,21.2,2350,50,95,98,98,0,12,10,1.6,48.2,-1,12.8,14.0,14.0,8,-8,12.4,254,770,790,795,795,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:44,21:48:44,-07:00,+39.0810042,-114.1003448,270,3D,337742.1,0.0,,0,0,-0.00,,20,27,9,174,312,28,17.3,18,-1.11,0.52,0.003,0.998,-0.143,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1699,,,,080037FE N24 A0 * 01000000,280037FE N100 X0,0.4,0.2,25,29,,,1200,ALT,7,20.4,2350,51,95,98,98,0,12,10,1.6,48.1,-2,12.8,14.0,14.0,8,-8,12.2,254,835,850,855,850,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:45,21:48:45,-07:00,+39.0810042,-114.1003448,270,3D,337743.1,0.0,,0,0,-0.00,,20,26,9,173,311,7,17.4,18,-1.14,0.55,-0.028,0.988,-0.134,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1699,,,,080037FE N28 A0 * 01000000,280037FE N100 X0,0.4,0.3,29,25,,,1200,ALT,7,20.0,2370,52,95,98,97,0,12,10,1.7,48.0,-2,12.8,14.0,14.0,7,-8,12.1,254,885,905,900,890,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:46,21:48:46,-07:00,+39.0810042,-114.1003448,270,3D,337744.1,0.0,,0,0,0.00,,20,26,9,173,311,-7,17.4,18,-1.16,0.57,0.016,0.997,-0.124,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1700,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.3,27,25,,,1200,ALT,7,19.7,2380,52,95,98,97,0,12,10,1.7,48.0,-2,12.8,14.0,14.0,7,-8,12.0,243,925,945,945,925,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:47,21:48:47,-07:00,+39.0810042,-114.1003448,270,3D,337745.1,0.0,,0,0,-0.00,,20,26,9,173,310,-18,17.1,17,-1.18,0.57,-0.039,0.984,-0.110,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1700,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.5,0.3,27,27,,,1200,ALT,8,19.7,2470,52,95,98,97,0,12,10,1.7,47.9,-2,12.8,13.9,14.0,8,-8,12.0,154,960,980,980,955,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:48,21:48:48,-07:00,+39.0810042,-114.1003448,270,3D,337746.1,0.0,,0,0,0.00,,20,25,9,174,311,-10,16.8,17,-1.11,0.66,-0.009,0.996,-0.096,,211,,,,30.07,122.700 RX,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1701,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.3,31,24,,,1200,ALT,8,19.7,2490,52,95,98,96,0,12,10,1.7,47.9,-2,12.8,13.9,14.0,8,-8,11.9,88,990,1005,1015,985,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:49,21:48:49,-07:00,+39.0810042,-114.1003448,270,3D,337747.1,0.0,,0,0,-0.00,,20,25,9,173,311,-3,16.5,17,-1.14,0.61,-0.033,0.983,-0.086,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1702,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.4,0.3,31,25,,,1200,ALT,8,19.7,2480,52,95,99,96,0,12,10,1.7,47.9,-2,12.8,13.9,14.0,8,-8,11.9,42,1010,1030,1050,1010,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / CO PPM / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:50,21:48:50,-07:00,+39.0810042,-114.1003448,270,3D,337748.1,0.0,,0,0,0.00,,20,25,9,173,310,-4,16.2,17,-1.22,0.53,-0.014,1.011,-0.094,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1702,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.5,0.2,27,23,,,1200,ALT,9,19.8,2580,53,95,99,96,0,12,10,1.8,48.3,-2,13.0,13.9,14.0,5,-3,11.8,19,1030,1045,1075,1030,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:51,21:48:51,-07:00,+39.0810042,-114.1003448,270,3D,337749.1,0.0,,0,0,0.00,,20,25,9,174,311,3,16.3,17,-1.24,0.41,0.030,0.984,-0.098,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1704,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.5,0.1,36,22,,,1200,ALT,11,20.1,2720,53,95,99,96,0,12,10,1.9,48.7,-2,13.2,13.9,14.0,5,2,11.8,9,1040,1065,1100,1045,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:52,21:48:52,-07:00,+39.0810042,-114.1003448,270,3D,337750.1,0.0,,0,0,-0.00,,20,24,9,174,311,11,16.6,17,-1.35,0.52,-0.017,0.987,-0.091,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1705,,,,080037FE N32 A0 * 01000000,280037FE N100 X0,0.6,0.2,29,22,,,1200,ALT,11,20.3,2730,53,95,100,95,0,12,10,2.0,49.0,-1,13.3,13.9,14.0,5,6,11.9,4,1050,1075,1120,1060,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:53,21:48:53,-07:00,+39.0810042,-114.1003448,270,3D,337751.1,0.0,,0,0,-0.00,,20,24,9,174,311,11,16.9,17,-1.35,0.47,-0.021,1.009,-0.093,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1706,,,,080037FE N33 A0 * 01000000,280037FE N100 X0,0.6,0.1,28,27,,,1200,ALT,11,20.4,2720,54,95,100,95,0,12,10,2.0,49.1,-2,13.4,13.9,14.0,5,9,11.9,2,1065,1090,1135,1075,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:54,21:48:54,-07:00,+39.0810042,-114.1003448,270,3D,337752.1,0.0,,0,0,0.00,,20,24,9,173,310,-9,16.8,17,-1.35,0.33,0.025,0.994,-0.114,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.9,1706,,,,080037FE N37 A0 * 01000000,280037FE N100 X0,0.6,0.0,29,20,,,1200,ALT,11,20.5,2720,54,95,101,95,0,12,10,2.0,49.2,-2,13.4,13.9,14.0,5,9,11.9,1,1070,1100,1150,1090,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:55,21:48:55,-07:00,+39.0810042,-114.1003448,270,3D,337753.1,0.0,,0,0,0.00,,20,24,9,174,310,-9,16.8,17,-1.24,0.44,-0.022,0.997,-0.120,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1707,,,,080037FE N41 A0 * 01000000,280037FE N100 X0,0.4,0.1,28,24,,,1200,ALT,11,20.5,2740,54,95,101,94,0,12,10,2.0,49.2,-2,13.5,13.9,14.0,7,10,12.0,1,1070,1110,1165,1105,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:56,21:48:56,-07:00,+39.0810042,-114.1003448,270,3D,337754.1,0.0,,0,0,-0.00,,20,23,9,173,310,-5,17.2,18,-1.29,0.50,-0.025,1.014,-0.104,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1708,,,,080037FE N45 A0 * 01000000,280037FE N100 X0,0.5,0.2,29,19,,,1200,ALT,11,20.5,2750,54,95,102,94,0,12,10,2.0,49.3,-2,13.5,13.9,14.0,8,10,12.0,0,1080,1120,1175,1110,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:57,21:48:57,-07:00,+39.0810042,-114.1003448,270,3D,337755.1,0.0,,0,0,-0.00,,20,23,9,172,310,-11,17.2,17,-1.34,0.52,-0.026,1.007,-0.076,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1709,,,,080037FE N49 A0 * 01000000,280037FE N100 X0,0.5,0.2,24,19,,,1200,ALT,11,20.5,2750,54,95,103,94,0,12,10,2.0,49.3,-1,13.5,13.9,14.0,9,10,12.0,0,1085,1125,1180,1125,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:58,21:48:58,-07:00,+39.0810042,-114.1003448,270,3D,337756.1,0.0,,0,0,0.00,,20,23,9,173,310,-7,16.9,17,-1.18,0.49,-0.002,1.021,-0.050,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1710,,,,080037FE N53 A0 * 01000000,280037FE N100 X0,0.4,0.1,25,19,,,1200,ALT,12,20.5,2810,54,95,103,94,0,12,10,2.0,49.3,-1,13.5,13.9,14.0,10,10,12.0,0,1090,1130,1190,1130,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:59,21:48:59,-07:00,+39.0810042,-114.1003447,270,3D,337757.1,0.0,,0,0,0.00,,20,23,9,173,310,-5,16.8,17,-1.17,0.47,-0.002,1.008,-0.039,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1710,,,,080037FE N57 A0 * 01000000,280037FE N100 X0,0.3,0.1,34,22,,,1200,ALT,12,20.4,2800,54,95,104,94,0,12,10,2.0,49.2,-2,13.5,13.9,14.0,10,10,12.0,0,1100,1140,1195,1140,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:49:00,21:49:00,-07:00,+39.0810042,-114.1003447,270,3D,337758.1,0.0,,0,0,-0.00,,20,23,9,173,310,1,16.8,17,-1.00,0.50,-0.006,0.993,-0.031,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1711,,,,080037FE N61 A0 * 01000000,280037FE N100 X0,0.2,0.2,26,23,,,1200,ALT,12,20.4,2760,54,95,105,93,0,12,10,2.0,48.8,-1,13.5,13.9,14.0,11,10,12.1,0,1110,1150,1200,1145,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:49:01,21:49:01,-07:00,+39.0810042,-114.1003447,270,3D,337759.1,0.0,,0,0,-0.00,,20,22,9,174,310,5,16.6,17,-0.98,0.72,0.022,0.992,-0.041,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1712,,,,080037FE N65 A0 * 01000000,280037FE N100 X0,0.2,0.4,41,29,,,1200,ALT,12,20.4,2770,54,95,106,93,0,12,10,2.0,48.4,-2,13.5,13.9,14.0,11,10,12.1,0,1115,1155,1215,1155,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:49:02,21:49:02,-07:00,+39.0809761,-114.1003120,256,3D (GPS nav),337742.1,3.1,,-4,0,0.03,,177,138,4,174,311,16,17.1,18,-0.87,0.81,0.024,1.013,-0.046,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1712,,,,080037FE N69 A0 * 01000000,280037FE N100 X0,0.0,0.5,33,21,,,1200,ALT,12,20.5,2820,54,95,108,93,0,12,10,2.0,48.1,-2,13.5,13.9,13.9,11,10,12.0,1,1125,1160,1220,1165,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:49:03,21:49:03,-07:00,+39.0809522,-114.1003822,255,3D (GPS nav),337743.1,6.8,,-7,0,0.05,,102,131,5,172,310,-2,17.0,17,-0.93,0.77,0.009,1.002,-0.045,,211,,,,30.07,122.700,118.350 RX,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,28.0,1711,,,,080037FE N73 A0 * 01000000,280037FE N100 X0,0.0,0.4,35,27,,,1200,ALT,12,20.5,2750,54,95,109,93,0,12,10,2.0,48.0,-2,13.5,13.9,13.9,5,10,12.0,2,1130,1170,1220,1165,0,0,0,0,0,1,0,CHECK FUEL / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
