#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N1234X",unit_software_part_number="006-B1727-40",software_version="9.51",system_id="6000ABCD01234",unit="PFD1",airframe_hours="0.3",engine_hours="1.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS HFOM (ft),GPS VFOM (ft),GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency 1 (MHz),COM Frequency 2 (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS/Mag 1 Status,SFD AHRS Status,Pitch Delta (deg),Roll Delta (deg),AHRS 1 Dev (%),SFD AHRS Dev (%),AFCS Attitude Status,Network Status,Transponder Code,Transponder Mode,Engine Power (%),Manifold Press (inch Hg),RPM,Oil Press (PSI),Oil Temp (deg F),Coolant Temp (deg F),Man Temp (deg F),Flap Position,Fuel Qty L (gal),Fuel Qty R (gal),Fuel Flow (gal/hour),Fuel Press (PSI),Elevator Trim,Volts,Efis Bkup Volts,Nav Bkup Volts,Amps,Batt Amps,Feed Psi,Co Ppm,EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EFIS ON BKUP (discrete),NAV ON BKUP (discrete),ARM BKUP (discrete),PITOT HEAT (discrete),FPCM FAULT (discrete),CHECK FUEL (discrete),EARTH X FAIL (discrete),CAS Alert,Terrain Alert
2026-09-02,14:00:02,21:00:02,-07:00,+39.0809221,-114.1001779,498,3D-,334820.2,0.0,,0,0,0.00,,75,256,4,162,300,-6,15.8,16,0.48,0.12,-0.002,0.999,-0.117,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N32 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,2,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.1,1,12.9,13.9,14.0,5,-13,15.3,211,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:03,21:00:03,-07:00,+39.0809241,-114.1001770,496,3D-,334821.2,0.0,,0,0,0.00,,72,232,4,163,300,-4,15.8,16,0.48,0.11,-0.002,0.998,-0.123,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N32 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.9,13.9,14.0,5,-13,15.4,132,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:04,21:00:04,-07:00,+39.0809265,-114.1001739,495,3D-,334822.2,0.0,,0,0,0.00,,68,208,4,162,300,-3,15.8,16,0.49,0.11,-0.002,0.998,-0.120,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N32 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.5,1,12.9,13.9,14.0,8,-13,15.4,66,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:05,21:00:05,-07:00,+39.0809298,-114.1001716,493,3D-,334823.2,0.0,,0,0,0.00,,65,189,4,162,300,-5,15.9,16,0.50,0.10,-0.002,0.999,-0.111,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N32 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.5,1,12.9,13.9,14.0,10,-13,15.4,31,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:06,21:00:06,-07:00,+39.0809329,-114.1001685,492,3D-,334824.2,0.0,,0,0,0.00,,63,174,4,162,299,-7,15.9,16,0.50,0.11,-0.001,0.998,-0.098,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N34 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.5,1,12.9,13.9,14.0,10,-13,15.4,15,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:07,21:00:07,-07:00,+39.0809355,-114.1001674,491,3D-,334825.2,0.0,,0,0,0.00,,61,162,4,162,299,-7,16.0,16,0.49,0.12,-0.002,0.998,-0.087,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N38 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,4,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,10,-13,15.4,7,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:08,21:00:08,-07:00,+39.0809392,-114.1001659,489,3D-,334826.2,0.0,,0,0,0.00,,59,151,4,162,299,-5,16.0,16,0.49,0.11,-0.002,0.998,-0.084,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N42 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,10,-13,15.4,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:09,21:00:09,-07:00,+39.0809428,-114.1001639,488,3D-,334827.2,0.0,,0,0,0.00,,57,141,4,162,299,-0,15.9,16,0.49,0.10,-0.003,0.998,-0.081,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N46 A0 * 01000000,0801B7FE N100 X0,0.3,0.1,2,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,10,-13,15.4,2,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:10,21:00:10,-07:00,+39.0809480,-114.1001634,487,3D-,334828.2,0.0,,0,0,-0.00,,56,132,4,162,299,-2,15.9,16,0.49,0.10,-0.002,0.998,-0.084,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N50 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,10,-13,15.4,1,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:11,21:00:11,-07:00,+39.0809520,-114.1001625,485,3D-,334829.2,0.0,,0,0,-0.00,,54,124,4,161,299,-9,15.9,16,0.50,0.11,-0.002,0.998,-0.091,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N54 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,7,-13,15.4,1,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:12,21:00:12,-07:00,+39.0809538,-114.1001628,485,3D-,334830.2,0.0,,0,0,-0.00,,53,119,4,161,299,-14,15.9,16,0.49,0.11,-0.002,0.998,-0.090,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N58 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,7,-13,15.4,0,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:13,21:00:13,-07:00,+39.0809558,-114.1001627,485,3D-,334831.2,0.0,,0,0,-0.00,,53,114,4,161,298,-14,15.9,16,0.49,0.12,-0.002,0.998,-0.085,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N62 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,6,-13,15.4,0,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:14,21:00:14,-07:00,+39.0809577,-114.1001631,484,3D-,334832.2,0.0,,0,0,-0.00,,52,110,4,161,298,-13,15.8,16,0.50,0.11,-0.002,0.998,-0.082,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N66 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.6,1,12.8,13.9,14.0,6,-13,15.4,0,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:15,21:00:15,-07:00,+39.0809603,-114.1001638,483,3D-,334833.2,0.0,,0,0,-0.00,,52,107,4,161,298,-11,15.9,16,0.49,0.10,-0.001,0.998,-0.081,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N70 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,2,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.7,1,12.8,13.9,14.0,6,-13,15.4,0,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:16,21:00:16,-07:00,+39.0809632,-114.1001637,483,3D-,334834.2,0.0,,0,0,-0.00,,51,103,4,161,298,-7,15.9,16,0.49,0.11,-0.002,0.998,-0.079,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N74 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,47.1,1,12.8,13.9,14.0,10,-13,15.0,0,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:17,21:00:17,-07:00,+39.0809656,-114.1001629,483,3D-,334835.2,0.0,,0,0,-0.00,,51,100,4,161,298,-6,15.9,16,0.50,0.12,-0.002,0.999,-0.079,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N78 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,2,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.8,1,12.8,13.9,14.0,10,-13,15.1,1,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:18,21:00:18,-07:00,+39.0809689,-114.1001595,482,3D-,334836.2,0.0,,0,0,-0.00,,51,97,4,161,298,1,15.8,16,0.51,0.11,-0.002,0.998,-0.077,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N82 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.5,1,12.8,13.9,14.0,10,-13,15.3,2,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:19,21:00:19,-07:00,+39.0809718,-114.1001583,482,3D-,334837.2,0.0,,0,0,-0.00,,51,94,4,161,298,4,15.8,16,0.50,0.11,-0.001,0.998,-0.075,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N86 A0 * 01000000,0801B7FE N100 X0,0.2,0.1,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.4,2,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:20,21:00:20,-07:00,+39.0809744,-114.1001535,481,3D-,334838.2,0.0,,0,0,-0.00,,51,91,4,161,298,4,15.7,16,0.49,0.09,-0.001,0.998,-0.068,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N90 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.5,2,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:21,21:00:21,-07:00,+39.0809770,-114.1001526,481,3D-,334839.2,0.0,,0,0,-0.00,,51,89,4,161,298,-1,15.7,16,0.49,0.10,-0.002,0.998,-0.059,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N94 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,3,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.6,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:22,21:00:22,-07:00,+39.0809792,-114.1001535,481,3D-,334840.2,0.0,,0,0,-0.00,,51,86,4,161,298,-6,15.8,16,0.49,0.10,-0.003,0.999,-0.047,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N98 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.6,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:23,21:00:23,-07:00,+39.0809813,-114.1001521,481,3D-,334841.2,0.0,,0,0,-0.00,,51,84,4,162,298,2,15.9,16,0.48,0.11,-0.003,0.997,-0.040,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,4,4,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,9,-13,15.6,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:24,21:00:24,-07:00,+39.0809830,-114.1001500,480,3D-,334842.2,0.0,,0,0,-0.00,,51,82,4,162,299,13,15.9,16,0.49,0.10,-0.000,0.998,-0.036,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,9,-13,15.5,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:25,21:00:25,-07:00,+39.0809847,-114.1001488,480,3D-,334843.2,0.0,,0,0,-0.00,,51,79,4,162,299,19,15.7,16,0.49,0.10,-0.002,0.998,-0.041,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.2,0.0,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,6,-13,15.4,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:26,21:00:26,-07:00,+39.0809868,-114.1001486,479,3D-,334844.2,0.0,,0,0,-0.00,,51,78,4,162,299,14,15.6,16,0.48,0.11,-0.002,0.999,-0.054,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.6,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:27,21:00:27,-07:00,+39.0809876,-114.1001490,479,3D-,334845.2,0.0,,0,0,-0.00,,51,76,4,162,299,6,15.6,16,0.50,0.11,-0.002,0.998,-0.076,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,9,-13,15.8,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:28,21:00:28,-07:00,+39.0809877,-114.1001494,478,3D-,334846.2,0.0,,0,0,-0.00,,51,74,4,162,299,2,15.7,16,0.49,0.11,-0.002,0.999,-0.103,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,2,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,6,-13,16.0,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:29,21:00:29,-07:00,+39.0809877,-114.1001498,478,3D-,334847.2,0.0,,0,0,-0.00,,52,73,4,162,299,-1,15.8,16,0.50,0.10,-0.002,0.998,-0.128,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,6,-13,16.0,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:30,21:00:30,-07:00,+39.0809877,-114.1001502,478,3D-,334848.2,0.0,,0,0,-0.00,,52,71,4,162,299,-3,15.9,16,0.49,0.10,-0.002,0.998,-0.147,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,2,3,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,6,-13,15.8,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:31,21:00:31,-07:00,+39.0809876,-114.1001511,478,3D-,334849.2,0.0,,0,0,-0.00,,52,70,4,161,299,-5,15.9,16,0.49,0.10,-0.002,0.998,-0.163,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,2,,,1200,ALT,0,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,10,-13,15.7,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:32,21:00:32,-07:00,+39.0809876,-114.1001524,478,3D-,334850.2,0.0,,0,0,-0.00,,52,68,4,161,299,-5,15.9,16,0.48,0.11,-0.001,0.998,-0.168,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1367,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,7,,,1200,ALT,,29.7,0,0,84,84,86,0,12,11,0.0,46.4,1,12.8,13.9,14.0,8,-13,15.6,3,110,110,110,110,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:33,21:00:33,-07:00,+39.0809874,-114.1001535,478,3D-,334851.2,0.0,,0,0,-0.00,,52,67,4,161,299,-6,15.9,16,0.49,0.11,0.002,0.997,-0.166,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,3,,,1200,ALT,,29.8,0,0,84,84,86,0,12,11,0.0,45.8,1,12.7,13.9,14.0,5,-13,15.6,3,110,110,110,110,0,0,0,0,1,0,0,OIL PRESS / FPCM FAULT / FUEL PRESS / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:34,21:00:34,-07:00,+39.0809871,-114.1001547,478,3D-,334852.2,0.0,,0,0,-0.00,,52,66,4,161,298,-9,15.9,16,0.49,0.10,-0.001,0.999,-0.164,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1366,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,3,,,1200,ALT,,29.8,0,0,84,84,86,0,12,11,0.0,32.7,1,12.8,13.9,14.0,5,-10,15.8,3,110,110,110,110,0,0,0,0,1,0,0,OIL PRESS / FPCM FAULT / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:35,21:00:35,-07:00,+39.0809868,-114.1001562,478,3D-,334853.2,0.0,,0,0,-0.00,,52,64,4,160,298,-17,15.9,16,0.49,0.10,-0.002,0.999,-0.168,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,3,3,,,1200,ALT,,,,,84,84,86,0,12,11,,18.3,1,12.9,13.9,14.0,5,-8,15.8,3,110,110,110,110,0,0,0,0,1,0,0,OIL PRESS / FPCM FAULT / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:00:36,21:00:36,-07:00,+39.0809865,-114.1001583,478,3D-,334854.2,0.0,,0,0,-0.00,,52,63,4,160,297,-24,15.7,16,0.48,0.10,-0.002,0.998,-0.179,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,25.1,1365,,,,081137FE N100 A0 * 01000000,0801B7FE N100 X0,0.1,0.0,2,2,,,1200,ALT,,,,,,,,0,12,11,,10.2,1,13.0,13.9,14.0,5,-7,15.8,3,,,,,1,1,0,0,1,0,0,NAV ON BKUP / FPCM FAULT / FUEL PRESS / ENGINE ECU / TRAFFIC FAIL / NO AOA CAL,
