#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SF50", unit_software_part_number="006-B1177-7Q", unit_software_version="21.45", system_software_part_number="", system_id="000000000", mode=NORMAL, flightstream_header="000000000_0000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,  ft lbs,       %,   deg C,       %,       %,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 Torq,   E1 NG,  E1 ITT,   E1 N1,   E1 N2, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-08-10, 10:49:20,  -05:00,  6385�,   41.3311449, -108.2598075,  5806.3, 30.29,  5826.4,  20.0,   0.00,   0.00,   -7.01,   0.74,  -0.03,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.8,   2.4, 147.41, 146.61,    11.42,  134.48,   55.26,       ,       ,        ,        ,        ,  455.25,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:21,  -05:00,  6385�,   41.3311487, -108.2598075,  5806.3, 30.29,  5826.9,  20.0,   0.00,   0.00,   -6.37,   0.74,  -0.02,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.8,   2.3, 147.44, 146.64,    11.44,  134.64,   55.40,       ,       ,        ,        ,        ,  454.88,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:22,  -05:00,  6385�,   41.3311487, -108.2598075,  5806.3, 30.29,  5826.7,  20.0,   0.00,   0.00,  -10.90,   0.74,  -0.01,  -0.00,  -0.01, 345.1, 356.7,  27.8,  28.7,  30.7,   2.2, 147.44, 146.64,    11.58,  134.78,   55.30,       ,       ,        ,        ,        ,  454.88,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:23,  -05:00,  6385�,   41.3311487, -108.2598075,  5806.3, 30.29,  5826.6,  20.0,   0.00,   0.00,  -15.78,   0.75,  -0.01,  -0.00,  -0.01, 345.1, 356.7,  27.8,  28.7,  30.7,   2.0, 147.42, 146.61,    11.50,  134.93,   55.35,       ,       ,        ,        ,        ,  454.88,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:24,  -05:00,  6385�,   41.3311487, -108.2598075,  5806.3, 30.29,  5826.5,  20.0,   0.00,   0.00,   -9.14,   0.75,  -0.02,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.6,   1.9, 147.43, 146.62,    11.41,  135.07,   55.27,       ,       ,        ,        ,        ,  455.12,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:25,  -05:00,  6385�,   41.3311487, -108.2598075,  5805.3, 30.29,  5825.4,  20.0,   0.00,   0.00,  -13.59,   0.74,  -0.02,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.5,   1.9, 147.43, 146.57,    11.42,  135.22,   55.21,       ,       ,        ,        ,        ,  455.00,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5769.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  85.5,       
2024-08-10, 10:49:26,  -05:00,  6385�,   41.3311411, -108.2597998,  5805.3, 30.29,  5830.6,  20.0,   0.00,   0.00,  -14.87,   0.73,  -0.01,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.5,   1.8, 147.42, 146.58,    11.54,  135.33,   55.29,       ,       ,        ,        ,        ,  454.62,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5774.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:27,  -05:00,  6385�,   41.3311449, -108.2597998,  5805.3, 30.29,  5827.6,  20.0,   0.00,   0.00,  -15.93,   0.74,  -0.01,   0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.5,   1.7, 147.43, 146.59,    11.54,  135.48,   55.30,       ,       ,        ,        ,        ,  454.50,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5771.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:28,  -05:00,  6385�,   41.3311449, -108.2598075,  5805.3, 30.29,  5826.5,  20.0,   0.00,   0.00,  -16.00,   0.73,  -0.01,  -0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.4,   1.6, 147.41, 146.58,    11.51,  135.59,   55.36,       ,       ,        ,        ,        ,  454.12,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5770.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:29,  -05:00,  6385�,   41.3311487, -108.2597998,  5805.3, 30.29,  5824.6,  20.0,   0.00,   0.00,  -16.00,   0.73,  -0.01,   0.00,  -0.01, 345.0, 356.7,  27.8,  28.7,  30.3,   1.5, 147.40, 146.61,    11.44,  135.70,   55.34,       ,       ,        ,        ,        ,  454.00,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5768.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:30,  -05:00,  6385�,   41.3311525, -108.2597998,  5805.3, 30.29,  5823.9,  20.0,   0.00,   0.00,  -16.00,   0.73,  -0.01,  -0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.3,   1.5, 147.42, 146.61,    11.60,  135.82,   55.28,       ,       ,        ,        ,        ,  453.75,    0.25,    0.53,         ,       ,       ,        ,        ,        ,  5767.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:31,  -05:00,  6385�,   41.3311525, -108.2597998,  5805.3, 30.29,  5824.1,  20.0,   0.00,   0.00,   -6.08,   0.73,  -0.02,  -0.00,  -0.00, 345.1, 356.7,  27.8,  28.7,  30.3,   1.4, 147.43, 146.57,    16.38,  135.95,   55.60,       ,       ,        ,        ,        ,  454.00,    0.25,    0.54,         ,       ,       ,        ,        ,        ,  5768.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:32,  -05:00,  6385�,   41.3311525, -108.2597998,  5805.3, 30.29,  5822.6,  20.0,   0.00,   0.00,   -0.25,   0.73,  -0.01,   0.00,  -0.00, 345.0, 356.7,  27.8,  28.7,  30.3,   1.6, 147.43, 146.59,    23.54,  136.07,   58.20,       ,       ,        ,        ,        ,  477.12,    0.28,    0.61,         ,       ,       ,        ,        ,        ,  5766.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:33,  -05:00,  6385�,   41.3311525, -108.2598075,  5806.3, 30.29,  5822.3,  20.0,   0.00,   0.00,   -0.01,   0.71,  -0.02,   0.00,  -0.00, 344.8, 356.7,  27.8,  28.8,  30.3,   1.8, 147.44, 146.55,    28.41,  136.23,   61.42,       ,       ,        ,        ,        ,  529.00,    0.34,    0.68,         ,       ,       ,        ,        ,        ,  5766.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:34,  -05:00,  6385�,   41.3311563, -108.2598075,  5806.3, 30.29,  5821.6,  20.0,   0.00,   0.00,   -0.00,   0.70,  -0.01,   0.00,  -0.01, 344.4, 356.7,  27.8,  28.8,  30.3,   1.9, 147.43, 146.56,    36.43,  136.41,   64.69,       ,       ,        ,        ,        ,  570.62,    0.43,    0.76,         ,       ,       ,        ,        ,        ,  5765.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:35,  -05:00,  6385�,   41.3311602, -108.2598075,  5806.3, 30.29,  5821.9,  20.0,   0.00,   0.89,   -0.00,   0.48,   0.05,   0.00,  -0.01, 343.5, 356.7,  27.8,  28.8,  30.4,   2.0, 147.44, 146.63,    49.91,  136.54,   67.85,       ,       ,        ,        ,        ,  594.25,    0.55,    0.83,         ,       ,       ,        ,        ,        ,  5765.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:36,  -05:00,  6385�,   41.3311678, -108.2598075,  5806.3, 30.29,  5822.4,  20.0,   0.00,   1.59,   -0.00,   0.29,   0.04,   0.02,  -0.01, 343.5, 356.7,  27.8,  28.8,  30.4,   1.9, 147.44, 146.65,    52.61,  136.70,   70.83,       ,       ,        ,        ,        ,  613.50,    0.68,    0.86,         ,       ,       ,        ,        ,        ,  5766.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:37,  -05:00,  6385�,   41.3311830, -108.2598075,  5806.3, 30.29,  5822.0,  20.0,   0.00,   2.59,  -10.70,   0.37,  -0.02,  -0.00,  -0.01, 344.7, 345.7,  27.8,  28.8,  30.3,   1.7, 147.46, 146.69,    40.01,  136.82,   68.81,       ,       ,        ,        ,        ,  612.50,    0.64,    0.82,         ,       ,       ,        ,        ,        ,  5766.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:38,  -05:00,  6385�,   41.3311983, -108.2598075,  5806.3, 30.29,  5822.8,  20.0,   0.00,   3.75,  -15.79,   0.46,   0.04,  -0.00,  -0.01, 346.0, 347.3,  27.8,  28.8,  30.3,   1.6, 147.51, 146.75,    34.94,  136.98,   68.28,       ,       ,        ,        ,        ,  588.88,    0.61,    0.81,         ,       ,       ,        ,        ,        ,  5766.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:39,  -05:00,  6385�,   41.3312174, -108.2598151,  5805.3, 30.29,  5822.2,  20.0,   0.00,   4.80,  -15.99,   0.46,   0.07,   0.01,  -0.02, 347.5, 348.5,  27.8,  28.8,  30.2,   1.4, 147.57, 146.87,    27.88,  137.12,   66.83,       ,       ,        ,        ,        ,  562.12,    0.57,    0.78,         ,       ,       ,        ,        ,        ,  5766.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:40,  -05:00,  6385�,   41.3312441, -108.2598151,  5805.3, 30.29,  5822.2,  20.0,   0.00,   5.62,  -16.00,   0.52,   0.02,   0.01,   0.02, 348.1, 349.5,  27.8,  28.8,  30.2,   1.3, 147.59, 146.89,    26.31,  137.19,   65.91,       ,       ,        ,        ,        ,  530.50,    0.53,    0.77,         ,       ,       ,        ,        ,        ,  5766.1,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  54.0,       
2024-08-10, 10:49:41,  -05:00,  6385�,   41.3312746, -108.2598075,  5805.3, 30.29,  5816.6,  20.0,   0.00,   6.30,  -16.00,   0.54,   0.02,  -0.00,   0.04, 348.4, 350.2,  27.8,  28.8,  30.1,   1.2, 147.57, 146.89,    22.99,  137.19,   65.28,       ,       ,        ,        ,        ,  507.62,    0.51,    0.76,         ,       ,       ,        ,        ,        ,  5760.5,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:42,  -05:00,  6385�,   41.3313051, -108.2598075,  5805.3, 30.29,  5816.8,  20.0,   0.00,   6.84,  -16.00,   0.48,  -0.01,   0.00,  -0.00, 348.6, 350.4,  27.8,  28.8,  30.1,   1.1, 147.59, 146.92,    24.05,  137.08,   64.80,       ,       ,        ,        ,        ,  490.75,    0.49,    0.75,         ,       ,       ,        ,        ,        ,  5760.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:43,  -05:00,  6385�,   41.3313394, -108.2598151,  5805.3, 30.29,  5817.3,  20.0,   0.00,   7.29,  -16.00,   0.48,  -0.02,  -0.00,   0.02, 348.6, 350.5,  27.8,  28.8,  30.0,   1.0, 147.56, 146.87,    23.99,  136.84,   64.82,       ,       ,        ,        ,        ,  480.75,    0.49,    0.75,         ,       ,       ,        ,        ,        ,  5761.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.4,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:44,  -05:00,  6385�,   41.3313738, -108.2598151,  5805.3, 30.29,  5816.8,  20.0,   0.00,   7.54,  -16.00,   0.43,   0.05,  -0.01,   0.02, 348.1, 350.2,  27.8,  28.8,  29.9,   1.0, 147.56, 146.87,    24.20,  136.52,   64.89,       ,       ,        ,        ,        ,  475.75,    0.48,    0.75,         ,       ,       ,        ,        ,        ,  5760.7,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:45,  -05:00,  6385�,   41.3314119, -108.2598151,  5805.3, 30.29,  5817.3,  20.0,   0.00,   7.70,  -16.00,   0.41,   0.12,   0.00,  -0.02, 348.0, 349.5,  27.8,  28.8,  29.9,   0.9, 147.54, 146.86,    24.05,  136.32,   64.82,       ,       ,        ,        ,        ,  473.38,    0.48,    0.75,         ,       ,       ,        ,        ,        ,  5761.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:46,  -05:00,  6385�,   41.3314463, -108.2598151,  5805.3, 30.29,  5817.1,  20.0,   0.00,   7.70,  -16.00,   0.41,   0.20,  -0.05,  -0.05, 346.8, 349.5,  27.8,  28.8,  29.9,   0.8, 147.51, 146.84,    23.73,  136.16,   64.83,       ,       ,        ,        ,        ,  471.88,    0.48,    0.75,         ,       ,       ,        ,        ,        ,  5761.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:47,  -05:00,  6385�,   41.3314806, -108.2598227,  5804.3, 30.29,  5817.1,  20.0,   0.00,   7.41,  -18.31,   0.30,   0.41,  -0.07,  -0.02, 341.0, 347.8,  27.8,  28.8,  29.9,   0.8, 147.53, 146.78,    25.10,  136.12,   64.81,       ,       ,        ,        ,        ,  470.50,    0.48,    0.75,         ,       ,       ,        ,        ,        ,  5761.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:48,  -05:00,  6385�,   41.3315111, -108.2598304,  5804.3, 30.29,  5816.9,  20.0,   0.00,   7.13,  -16.23,   0.38,   0.74,  -0.07,  -0.04, 331.9, 340.9,  27.8,  28.8,  29.8,   0.8, 147.54, 146.70,    25.15,  136.19,   64.85,       ,       ,        ,        ,        ,  474.25,    0.48,    0.75,         ,       ,       ,        ,        ,        ,  5760.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:49,  -05:00,  6385�,   41.3315416, -108.2598456,  5804.3, 30.29,  5816.5,  20.0,   0.00,   7.33,  -16.01,   0.38,   0.65,  -0.08,   0.00, 322.2, 331.2,  27.8,  28.8,  29.8,   0.7, 147.43, 146.65,    21.85,  136.31,   64.57,       ,       ,        ,        ,        ,  479.25,    0.47,    0.74,         ,       ,       ,        ,        ,        ,  5760.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:50,  -05:00,  6385�,   41.3315721, -108.2598685,  5804.3, 30.29,  5816.5,  20.0,   0.00,   7.21,  -16.00,   0.25,   0.83,  -0.07,  -0.00, 312.5, 322.0,  27.8,  28.8,  29.7,   0.6, 147.37, 146.64,    15.69,  136.44,   62.91,       ,       ,        ,        ,        ,  473.62,    0.43,    0.70,         ,       ,       ,        ,        ,        ,  5760.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:51,  -05:00,  6385�,   41.3315912, -108.2598990,  5804.3, 30.29,  5815.6,  20.0,   0.00,   6.65,  -16.00,   0.29,   0.91,  -0.03,  -0.00, 304.3, 312.2,  27.8,  28.8,  29.7,   0.5, 147.26, 146.72,    14.10,  136.67,   61.68,       ,       ,        ,        ,        ,  457.12,    0.40,    0.67,         ,       ,       ,        ,        ,        ,  5759.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:52,  -05:00,  6385�,   41.3316103, -108.2599295,  5803.3, 30.29,  5815.4,  20.0,   0.00,   5.87,  -16.00,   0.18,   0.66,   0.01,  -0.01, 300.5, 304.4,  27.8,  28.8,  29.6,   0.4, 147.23, 146.86,    13.09,  136.87,   60.57,       ,       ,        ,        ,        ,  442.62,    0.37,    0.65,         ,       ,       ,        ,        ,        ,  5759.3,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:53,  -05:00,  6385�,   41.3316255, -108.2599448,  5803.3, 30.29,  5815.2,  20.0,   0.00,   4.92,  -16.00,   0.26,   0.42,   0.01,  -0.01, 301.3, 301.4,  27.8,  28.7,  29.6,   0.3, 147.14, 147.16,    12.62,  137.08,   59.82,       ,       ,        ,        ,        ,  433.38,    0.35,    0.64,         ,       ,       ,        ,        ,        ,  5759.2,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -7.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:54,  -05:00,  6385�,   41.3316370, -108.2599677,  5803.3, 30.29,  5815.1,  20.0,   0.00,   4.32,  -16.00,   0.38,   0.27,   0.01,   0.00, 303.5, 302.6,  27.8,  28.7,  29.5,   0.2, 146.99, 147.32,    12.45,  137.28,   59.51,       ,       ,        ,        ,        ,  429.50,    0.33,    0.63,         ,       ,       ,        ,        ,        ,  5759.0,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:55,  -05:00,  6385�,   41.3316484, -108.2599829,  5803.3, 30.29,  5815.6,  20.0,   0.00,   3.98,  -16.00,   0.31,   0.24,  -0.01,  -0.01, 305.7, 304.9,  27.8,  28.7,  29.5,   0.2, 146.95, 147.40,    11.11,  137.41,   58.85,       ,       ,        ,        ,        ,  428.12,    0.32,    0.61,         ,       ,       ,        ,        ,        ,  5759.6,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:56,  -05:00,  6385�,   41.3316599, -108.2599982,  5803.3, 30.29,  5815.5,  20.0,   0.00,   3.29,  -16.00,   0.21,   0.30,  -0.00,  -0.03, 306.7, 307.2,  27.8,  28.7,  29.4,   0.1, 146.96, 147.45,    10.52,  137.53,   58.01,       ,       ,        ,        ,        ,  425.12,    0.30,    0.60,         ,       ,       ,        ,        ,        ,  5759.4,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:57,  -05:00,  6385�,   41.3316713, -108.2599982,  5803.3, 30.29,  5816.0,  20.0,   0.00,   2.22,  -16.00,   0.36,   0.33,  -0.01,  -0.02, 306.6, 308.3,  27.8,  28.7,  29.3,   0.0, 146.99, 147.46,    10.04,  137.68,   57.38,       ,       ,        ,        ,        ,  422.75,    0.29,    0.58,         ,       ,       ,        ,        ,        ,  5759.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,  -3.9,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:58,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.9,  20.0,   0.00,   1.07,  -16.00,   0.43,   0.35,  -0.00,   0.00, 306.1, 308.4,  27.8,  28.7,  29.3,  -0.0, 147.00, 147.36,     9.57,  137.81,   56.73,       ,       ,        ,        ,        ,  420.88,    0.28,    0.57,         ,       ,       ,        ,        ,        ,  5759.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:49:59,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5815.9,  20.0,   0.00,   0.00,   -3.98,   0.89,   0.34,  -0.01,  -0.03, 305.8, 308.4,  27.8,  28.7,  29.3,  -0.1, 146.99, 147.28,     9.16,  138.00,   55.96,       ,       ,        ,        ,        ,  420.00,    0.26,    0.55,         ,       ,       ,        ,        ,        ,  5759.8,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
2024-08-10, 10:50:00,  -05:00,  6385�,   41.3316713, -108.2600058,  5803.3, 30.29,  5816.0,  20.0,   0.00,   0.00,   -7.21,   0.87,   0.34,  -0.01,  -0.01, 305.8, 308.4,  27.8,  28.7,  29.2,  -0.2, 146.95, 147.25,     9.69,  138.24,   55.38,       ,       ,        ,        ,        ,  419.38,    0.25,    0.54,         ,       ,       ,        ,        ,        ,  5759.9,   0,  GPS,  170.0, 110.10, 110.10, 128.600, 120.300, 6887.837,       ,       ,       ,    2.5,       ,    7.5,      0,  NONE,   NONE,      ,      ,   0.0,     3D, 1852,      ,       ,  53.5,       
