#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cirrus SF50", unit_software_part_number="006-B1177-7Q", unit_software_version="21.45", system_software_part_number="", system_id="000000000", mode=NORMAL, flightstream_header="000000000_0000", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,       %,  ft lbs,       %,   deg C,       %,       %,      gph,     Hg,    rpm,  ft lbs,       %,   deg C,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,    deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 %Pwr, E1 Torq,   E1 NG,  E1 ITT,   E1 N1,   E1 N2, E2 FFlow, E2 MAP, E2 RPM, E2 Torq,   E2 NG,  E2 ITT,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd,  WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-08-10, 11:06:13,  -05:00, MANSEQ,   41.4260469, -108.3758353,  9908.3, 30.29, 10196.6,  15.5, 164.01, 194.25,  899.67,   3.41,  -0.09,  -0.01,  -0.02, 270.1, 266.2,  27.8,  28.8,   4.5,  -1.0, 142.04, 142.77,    87.97,  188.11,   75.87,       ,       ,        ,        ,        ,  758.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10140.9, 196,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.76,   -3.6,    5.0,       ,    7.6,      1,   HDG,   ALTS,  -0.2,   3.5, 1031.5, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:14,  -05:00, MANSEQ,   41.4261080, -108.3770026,  9925.3, 30.29, 10214.2,  15.2, 164.20, 194.46,  922.82,   3.04,  -0.24,   0.00,  -0.07, 270.1, 266.1,  27.8,  28.8,   4.5,  -1.0, 142.03, 142.75,    87.94,  188.12,   76.01,       ,       ,        ,        ,        ,  758.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10158.4, 196,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.86,   -3.6,    5.0,       ,    7.6,      1,   HDG,   ALTS,  -0.2,   3.2, 1023.6, 3DDiff, 1852,      ,      9,  12.5,     16
2024-08-10, 11:06:15,  -05:00, MANSEQ,   41.4261614, -108.3781623,  9942.3, 30.29, 10229.1,  15.2, 164.68, 194.77,  937.43,   2.75,  -0.20,   0.00,  -0.06, 270.0, 266.1,  27.8,  28.8,   4.5,  -1.1, 142.04, 142.71,    87.93,  188.13,   75.81,       ,       ,        ,        ,        ,  758.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10173.3, 197,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.95,   -3.5,    5.0,       ,    7.6,      1,   HDG,   ALTS,  -0.2,   2.9, 925.2, 3DDiff, 1852,      ,      8,  12.5,     16
2024-08-10, 11:06:16,  -05:00, MANSEQ,   41.4262186, -108.3793296,  9956.3, 30.29, 10242.1,  15.2, 164.92, 195.20,  903.05,   2.33,  -0.11,  -0.00,  -0.07, 270.0, 266.1,  27.8,  28.8,   4.6,  -1.1, 142.04, 142.70,    88.21,  188.13,   75.85,       ,       ,        ,        ,        ,  758.62,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10186.3, 197,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.03,   -3.5,    5.0,       ,    7.6,      1,   HDG,    ALT,  -0.1,   2.5, 799.2, 3DDiff, 1852,      ,      9,  12.5,     16
2024-08-10, 11:06:17,  -05:00, MANSEQ,   41.4262796, -108.3804969,  9969.3, 30.29, 10253.0,  15.2, 165.53, 195.73,  824.90,   1.93,   0.04,  -0.00,  -0.07, 270.0, 266.1,  27.8,  28.8,   4.6,  -1.1, 142.06, 142.66,    87.36,  188.21,   75.85,       ,       ,        ,        ,        ,  758.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10197.2, 198,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.10,   -3.4,    5.0,       ,    7.6,      1,   HDG,    ALT,  -0.0,   2.1, 673.2, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:18,  -05:00, MANSEQ,   41.4263407, -108.3816794,  9979.3, 30.29, 10261.8,  15.2, 165.77, 196.35,  724.90,   1.56,   0.10,   0.00,  -0.07, 270.0, 266.3,  27.8,  28.8,   4.6,  -1.1, 142.09, 142.65,    87.37,  188.21,   75.84,       ,       ,        ,        ,        ,  758.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10206.0, 198,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.16,   -3.4,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.0,   1.7, 543.3, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:19,  -05:00, MANSEQ,   41.4263979, -108.3828543,  9988.3, 30.29, 10267.2,  15.2, 166.34, 197.09,  606.30,   1.27,   0.19,   0.00,  -0.04, 270.0, 266.2,  27.8,  28.8,   4.6,  -1.1, 142.09, 142.63,    88.12,  188.23,   76.02,       ,       ,        ,        ,        ,  758.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10211.5, 199,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.22,   -3.3,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.0,   1.3, 405.5, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:20,  -05:00, MANSEQ,   41.4264589, -108.3840369,  9995.3, 30.29, 10271.6,  15.0, 167.09, 197.90,  473.94,   1.00,   0.02,   0.00,  -0.06, 269.9, 266.2,  27.8,  28.8,   4.6,  -1.1, 142.12, 142.61,    88.09,  188.27,   76.09,       ,       ,        ,        ,        ,  758.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10215.8, 200,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.26,   -3.2,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.0,   1.0, 307.1, 3DDiff, 1852,      ,      9,  12.5,     16
2024-08-10, 11:06:21,  -05:00, MANSEQ,   41.4265238, -108.3852347, 10000.3, 30.29, 10274.9,  15.0, 167.53, 198.76,  366.25,   0.83,  -0.27,   0.00,  -0.04, 270.0, 266.2,  27.8,  28.8,   4.6,  -1.1, 142.14, 142.59,    88.16,  188.28,   76.13,       ,       ,        ,        ,        ,  758.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10219.1, 200,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.30,   -3.2,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,   0.8, 208.7, 3DDiff, 1852,      ,      8,  12.5,     16
2024-08-10, 11:06:22,  -05:00, MANSEQ,   41.4265848, -108.3864249, 10004.3, 30.29, 10276.9,  15.0, 168.28, 199.71,  267.90,   0.64,  -0.14,   0.00,  -0.03, 269.8, 266.2,  27.8,  28.8,   4.6,  -1.1, 142.13, 142.57,    88.02,  188.29,   75.92,       ,       ,        ,        ,        ,  758.62,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10221.1, 201,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.33,   -3.1,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,   0.6, 133.9, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:23,  -05:00, MANSEQ,   41.4266458, -108.3876227, 10008.3, 30.29, 10277.9,  15.0, 169.15, 200.66,  171.12,   0.58,   0.02,  -0.00,  -0.05, 269.8, 266.3,  27.8,  28.8,   4.6,  -1.1, 142.14, 142.56,    87.78,  188.31,   76.02,       ,       ,        ,        ,        ,  759.00,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10222.1, 202,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.35,   -3.0,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.2,   0.5,  78.7, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:24,  -05:00, MANSEQ,   41.4267107, -108.3888358, 10010.3, 30.29, 10277.9,  15.0, 170.14, 201.63,  101.90,   0.69,   0.11,   0.00,  -0.01, 269.8, 266.3,  27.8,  28.8,   4.5,  -1.1, 142.14, 142.52,    87.91,  188.33,   75.95,       ,       ,        ,        ,        ,  759.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10222.1, 203,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.36,   -2.9,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.6,  19.7, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:25,  -05:00, MANSEQ,   41.4267717, -108.3900412, 10011.3, 30.29, 10279.3,  14.8, 170.53, 202.57,   38.79,   0.49,   0.48,  -0.00,  -0.01, 269.8, 266.3,  27.8,  28.8,   4.5,  -1.0, 142.14, 142.48,    87.57,  188.32,   75.85,       ,       ,        ,        ,        ,  759.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10223.6, 204,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.36,   -2.8,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.5,  15.7, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:26,  -05:00, MANSEQ,   41.4268404, -108.3912619, 10012.3, 30.29, 10279.7,  14.8, 171.85, 203.52,    1.15,   0.37,   0.66,   0.00,  -0.00, 269.8, 266.5,  27.8,  28.8,   4.5,  -1.0, 142.13, 142.46,    87.99,  188.30,   75.96,       ,       ,        ,        ,        ,  759.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10223.9, 205,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.35,   -2.7,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.3,   0.0, 3DDiff, 1852,      ,      9,  12.5,     16
2024-08-10, 11:06:27,  -05:00, MANSEQ,   41.4269052, -108.3924903, 10013.3, 30.29, 10278.9,  14.8, 172.76, 204.49,  -31.47,   0.30,   0.23,   0.00,  -0.05, 269.8, 266.4,  27.8,  28.8,   4.5,  -1.0, 142.14, 142.43,    87.85,  188.27,   75.96,       ,       ,        ,        ,        ,  759.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10223.1, 206,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.33,   -2.6,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.1,  -7.9, 3DDiff, 1852,      ,      8,  12.5,     16
2024-08-10, 11:06:28,  -05:00, MANSEQ,   41.4269701, -108.3937186, 10014.3, 30.29, 10278.5,  14.8, 173.87, 205.44,  -48.80,   0.23,   0.16,  -0.00,  -0.02, 269.8, 266.5,  27.8,  28.8,   4.5,  -1.0, 142.13, 142.38,    87.75,  188.24,   75.89,       ,       ,        ,        ,        ,  759.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10222.7, 207,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.30,   -2.6,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.1, -23.6, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:29,  -05:00, MANSEQ,   41.4270388, -108.3949469, 10015.3, 30.29, 10277.8,  14.5, 174.76, 206.42,  -61.66,   0.11,   0.45,  -0.00,  -0.01, 269.9, 266.5,  27.8,  28.8,   4.5,  -1.1, 142.12, 142.34,    87.92,  188.23,   76.17,       ,       ,        ,        ,        ,  759.50,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10222.1, 209,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.27,   -2.5,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.3,   0.0, -23.6, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:30,  -05:00, MANSEQ,   41.4271112, -108.3961982, 10016.3, 30.29, 10277.2,  14.5, 175.73, 207.41,  -65.17,  -0.09,   0.45,  -0.00,  -0.02, 269.8, 266.7,  27.8,  28.8,   4.5,  -1.1, 142.12, 142.32,    88.13,  188.22,   76.12,       ,       ,        ,        ,        ,  759.75,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10221.4, 210,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.23,   -2.5,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.2,  -0.1, -35.4, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:31,  -05:00, MANSEQ,   41.4271799, -108.3974417, 10015.3, 30.29, 10275.2,  14.5, 176.19, 208.42,  -78.20,  -0.24,  -0.12,  -0.00,  -0.03, 270.0, 266.6,  27.8,  28.8,   4.6,  -1.1, 142.11, 142.30,    87.70,  188.21,   75.99,       ,       ,        ,        ,        ,  759.88,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10219.4, 210,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.19,   -2.5,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.2,  -0.2, -55.1, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:32,  -05:00, MANSEQ,   41.4272524, -108.3986853, 10016.3, 30.29, 10273.3,  14.5, 177.33, 209.43,  -81.23,  -0.20,   0.13,  -0.01,   0.01, 269.9, 266.6,  27.8,  28.8,   4.5,  -1.1, 142.08, 142.24,    87.59,  188.21,   76.03,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10217.5, 212,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.14,   -2.5,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.2, -86.6, 3DDiff, 1852,      ,     10,  13.0,     16
2024-08-10, 11:06:33,  -05:00, MANSEQ,   41.4273249, -108.3999518, 10015.3, 30.29, 10272.8,  14.5, 178.27, 210.46, -108.96,  -0.22,  -0.16,   0.00,  -0.01, 270.0, 266.6,  27.8,  28.8,   4.5,  -1.1, 142.06, 142.20,    88.18,  188.24,   76.19,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10217.0, 213,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.10,   -2.6,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.3, -82.7, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:34,  -05:00, MANSEQ,   41.4273973, -108.4012107, 10014.3, 30.29, 10270.6,  14.2, 179.13, 211.45, -126.38,  -0.14,   0.05,  -0.01,   0.04, 269.9, 266.6,  27.8,  28.8,   4.6,  -1.3, 142.03, 142.14,    87.62,  188.26,   75.98,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10215.4, 214,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.05,   -2.6,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.2, -90.6, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:35,  -05:00, MANSEQ,   41.4274736, -108.4024771, 10014.3, 30.29, 10269.3,  14.2, 180.09, 212.40, -141.29,  -0.10,   0.08,   0.00,   0.04, 269.9, 266.6,  27.8,  28.8,   4.7,  -1.4, 141.99, 142.15,    88.06,  188.27,   76.00,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10214.1, 215,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  13.01,   -2.7,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.1, -78.7, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:36,  -05:00, MANSEQ,   41.4275499, -108.4037665, 10014.3, 30.29, 10268.5,  14.2, 181.16, 213.34, -125.40,  -0.29,  -0.10,   0.00,  -0.06, 269.9, 266.7,  27.8,  28.8,   4.6,  -1.1, 141.97, 142.08,    88.51,  188.29,   75.94,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10213.3, 216,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.97,   -2.8,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.3, -47.2, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:37,  -05:00, MANSEQ,   41.4276186, -108.4050406, 10013.3, 30.29, 10268.0,  14.2, 181.97, 214.23, -123.76,  -0.12,   0.29,  -0.00,   0.01, 269.8, 266.7,  27.8,  28.8,   4.7,  -1.0, 141.93, 142.04,    88.11,  188.29,   76.23,       ,       ,        ,        ,        ,  759.88,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10212.8, 217,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.92,   -2.9,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.1,  -0.2, -94.5, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:38,  -05:00, MANSEQ,   41.4276949, -108.4063224, 10012.3, 30.29, 10267.1,  14.2, 182.74, 215.11, -139.09,  -0.07,   0.35,   0.00,   0.01, 269.8, 266.7,  27.8,  28.8,   4.6,  -1.0, 141.92, 141.99,    88.09,  188.28,   76.08,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10211.9, 218,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.87,   -3.0,    5.0,       ,    7.6,      1,   HDG,    ALT,   0.2,  -0.0, -78.7, 3DDiff, 1852,      ,     10,  13.0,     16
2024-08-10, 11:06:39,  -05:00, MANSEQ,   41.4277712, -108.4076117, 10012.3, 30.29, 10265.8,  14.0, 183.31, 215.96, -115.48,  -0.19,   0.35,   0.00,  -0.04, 270.0, 266.7,  27.8,  28.8,   4.5,  -1.0, 141.89, 141.94,    88.55,  188.30,   76.16,       ,       ,        ,        ,        ,  760.12,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10210.6, 218,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.83,   -3.1,    5.0,       ,    7.6,      1,   HDG, FLCIAS,   0.3,  -0.3, -51.2, 3DDiff, 1852,      ,      9,  13.0,     16
2024-08-10, 11:06:40,  -05:00, MANSEQ,   41.4278475, -108.4089164, 10012.3, 30.29, 10263.6,  14.0, 184.09, 216.84,  -91.99,  -0.77,   0.41,  -0.00,  -0.10, 269.9, 266.8,  27.8,  28.8,   4.6,  -1.0, 141.87, 141.89,    88.29,  188.30,   76.02,       ,       ,        ,        ,        ,  760.38,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10208.4, 219,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.78,   -3.3,    5.0,       ,    7.6,      1,   HDG, FLCIAS,   0.2,  -1.1, -126.0, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:41,  -05:00, MANSEQ,   41.4279238, -108.4102134, 10009.3, 30.29, 10258.4,  14.0, 184.77, 217.75, -120.52,  -0.90,  -0.13,   0.00,  -0.00, 270.1, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.89, 141.83,    88.38,  188.36,   76.10,       ,       ,        ,        ,        ,  760.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10203.2, 220,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.73,   -3.5,    5.0,       ,    7.6,      1,   HDG, FLCIAS,   0.1,  -1.2, -287.4, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:42,  -05:00, MANSEQ,   41.4280039, -108.4115256, 10003.3, 30.29, 10252.6,  14.0, 185.70, 218.76, -228.44,  -0.53,  -0.31,  -0.00,   0.09, 270.0, 267.0,  27.8,  28.8,   4.6,  -1.0, 141.87, 141.80,    88.12,  188.32,   76.14,       ,       ,        ,        ,        ,  760.25,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10197.4, 221,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.69,   -3.6,    5.0,       ,    7.6,      1,   HDG, FLCIAS,   0.1,  -0.1, -338.6, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:43,  -05:00, MANSEQ,   41.4280802, -108.4128302,  9999.3, 30.29, 10249.0,  14.0, 186.84, 219.69, -320.01,   0.20,  -0.05,   0.00,   0.12, 270.1, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.86, 141.79,    88.52,  188.31,   76.25,       ,       ,        ,        ,        ,  760.00,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10193.8, 223,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.64,   -3.8,    5.0,       ,    7.6,      1,   HDG, FLCIAS,   0.0,   1.2, -181.1, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:44,  -05:00, MANSEQ,   41.4281603, -108.4141501,  9997.3, 30.29, 10250.6,  14.0, 187.30, 220.43, -296.36,   0.81,  -0.13,  -0.00,   0.14, 270.0, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.83, 141.71,    88.36,  188.32,   76.16,       ,       ,        ,        ,        ,  759.88,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10195.4, 223,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.61,   -4.0,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.0,   2.4,  82.7, 3DDiff, 1852,      ,     10,  13.0,     16
2024-08-10, 11:06:45,  -05:00, MANSEQ,   41.4282366, -108.4154776, 10000.3, 30.29, 10257.5,  14.0, 187.78, 220.90, -167.30,   1.72,  -0.15,   0.00,   0.14, 270.1, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.80, 141.70,    88.27,  188.33,   76.16,       ,       ,        ,        ,        ,  759.75,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10202.3, 224,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.57,   -4.2,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.0,   3.3, 374.0, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:46,  -05:00, MANSEQ,   41.4283167, -108.4167975, 10008.3, 30.29, 10269.4,  14.0, 187.48, 221.03,   56.61,   2.48,   0.43,  -0.01,   0.13, 270.0, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.78, 141.66,    87.92,  188.33,   76.03,       ,       ,        ,        ,        ,  760.00,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10214.2, 223,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.55,   -4.3,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.1,   4.1, 677.2, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:47,  -05:00, MANSEQ,   41.4283968, -108.4181098, 10020.3, 30.29, 10286.1,  14.0, 187.08, 220.88,  332.42,   3.18,  -0.20,   0.00,   0.16, 270.2, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.73, 141.64,    88.15,  188.32,   75.99,       ,       ,        ,        ,        ,  760.00,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10230.8, 223,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.53,   -4.5,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.1,   4.7, 964.6, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:48,  -05:00, MANSEQ,   41.4284769, -108.4194373, 10037.3, 30.29, 10307.6,  14.0, 186.70, 220.49,  616.05,   3.92,   0.14,  -0.00,   0.14, 270.0, 266.8,  27.8,  28.8,   4.5,  -1.0, 141.69, 141.54,    87.93,  188.34,   76.12,       ,       ,        ,        ,        ,  760.00,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10252.4, 223,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.51,   -4.6,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.2,   5.1, 1252.0, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:49,  -05:00, MANSEQ,   41.4285532, -108.4207419, 10058.3, 30.29, 10335.1,  14.0, 186.39, 219.83,  887.96,   4.55,   0.11,  -0.00,   0.06, 270.1, 266.8,  27.8,  28.8,   4.5,  -1.1, 141.68, 141.50,    87.77,  188.41,   76.04,       ,       ,        ,        ,        ,  759.88,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10279.9, 222,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.49,   -4.7,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.1,   5.3, 1527.6, 3DDiff, 1852,      ,      9,  13.5,     16
2024-08-10, 11:06:50,  -05:00, MANSEQ,   41.4286333, -108.4220542, 10082.3, 30.29, 10365.6,  14.0, 184.99, 218.94, 1152.58,   5.16,  -0.47,   0.00,   0.11, 270.1, 266.8,  27.8,  28.8,   4.6,  -1.0, 141.64, 141.42,    87.36,  188.40,   76.20,       ,       ,        ,        ,        ,  759.62,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10310.4, 221,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.48,   -4.8,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.1,   5.4, 1767.7, 3DDiff, 1852,      ,     10,  13.5,     16
2024-08-10, 11:06:51,  -05:00, MANSEQ,   41.4287096, -108.4233588, 10111.3, 30.29, 10399.6,  14.0, 184.44, 217.89, 1432.01,   5.59,  -0.37,   0.00,   0.08, 270.0, 266.8,  27.8,  28.8,   4.6,  -1.0, 141.62, 141.41,    87.71,  188.39,   75.97,       ,       ,        ,        ,        ,  759.62,    0.93,    0.94,         ,       ,       ,        ,        ,        , 10344.4, 220,  GPS,  350.0, 110.10, 110.10, 126.100, 121.800, 6887.837,       ,  12.47,   -4.8,    5.0,       ,    7.6,      1,   HDG, FLCIAS,  -0.1,   5.5, 2007.9, 3DDiff, 1852,      ,      9,  13.5,     16
