Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),FLAPS POSITION (Sensor V),GP Input 3,FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
15.56,0,0,,,,,,,+0.0,,,,,17:08:55,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+14,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1026,1026,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.5,,+6.9,22.4,18.1,,,,,+125,+595,+127,+604,+124,+572,+129,+584,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.4,+25.9,,,,,
15.81,0,0,,,,,,,+0.0,,,,,17:08:56,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+0.9,99,+18,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1024,1024,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.5,,+6.8,22.4,18.1,,,,,+125,+595,+127,+604,+124,+573,+129,+584,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+25.9,,,,,
16.06,0,0,,,,,,,+0.0,,,,,17:08:56,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,-2,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1021,1021,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.5,,+6.8,22.4,18.1,,,,,+125,+595,+127,+605,+124,+573,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+25.9,,,,,
16.31,0,0,,,,,,,+0.0,,,,,17:08:56,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+10,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1021,1021,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.5,,+6.7,22.4,18.1,,,,,+125,+596,+127,+605,+124,+572,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+25.9,,,,,
16.56,0,0,,,,,,,+0.0,,,,,17:08:56,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+10,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1023,1023,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.6,22.4,18.1,,,,,+125,+596,+127,+605,+124,+572,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+25.9,,,,,
16.81,0,0,,,,,,,+0.0,,,,,17:08:57,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.02,+1.0,99,+20,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1022,1022,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.6,22.4,18.1,,,,,+125,+596,+127,+605,+124,+572,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.0,,,,,
17.06,0,0,,,,,,,+0.0,,,,,17:08:57,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.01,+0.9,99,-9,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1024,1024,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.5,22.4,18.1,,,,,+125,+596,+127,+605,+124,+572,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.0,,,,,
17.31,0,0,,,,,,,+0.0,,,,,17:08:57,+10.8,-0.7,194.1,0.0,+82,+0.0,-0.01,+0.9,99,+5,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1023,1023,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.5,22.4,18.1,,,,,+125,+596,+127,+604,+125,+573,+129,+583,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.0,,,,,
17.56,0,0,,,,,,,+0.0,,,,,17:08:57,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+2,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1024,1024,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.4,22.4,18.1,,,,,+125,+596,+127,+604,+125,+573,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.0,,,,,
17.81,0,0,,,,,,,+0.0,,,,,17:08:58,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+9,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1025,1025,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.4,22.4,18.1,,,,,+125,+596,+127,+604,+125,+573,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.0,,,,,
18.06,0,0,,,,,,,+0.0,,,,,17:08:58,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.1,99,+22,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1027,1027,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.4,22.4,18.1,,,,,+125,+597,+127,+604,+125,+573,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.0,,,,,
18.31,0,0,,,,,,,+0.0,,,,,17:08:58,+10.7,-0.6,194.1,0.0,+82,+0.0,-0.02,+1.0,99,+16,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1031,1031,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.4,22.4,18.1,,,,,+125,+597,+127,+603,+125,+573,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.4,+26.0,,,,,
18.56,0,0,,,,,,,+0.0,,,,,17:08:58,+10.7,-0.5,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+22,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1039,1039,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+125,+597,+127,+603,+125,+572,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.0,,,,,
18.81,0,0,,,,,,,+0.0,,,,,17:08:59,+10.8,-0.5,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+31,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1041,1041,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+125,+596,+127,+603,+125,+572,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.0,,,,,
19.06,0,0,,,,,,,+0.0,,,,,17:08:59,+10.8,-0.5,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+17,+21,0.0,29.87,+848,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1041,1041,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+125,+595,+127,+603,+125,+573,+129,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.0,,,,,
19.31,0,0,,,,,,,+0.0,,,,,17:08:59,+10.8,-0.6,194.1,0.0,+82,+0.1,-0.01,+1.0,99,+6,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1037,1037,11.8,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+125,+596,+127,+603,+125,+573,+129,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.1,,,,,
19.56,0,0,,,,,,,+0.0,,,,,17:08:59,+10.8,-0.6,194.1,0.0,+82,+0.1,-0.01,+1.0,99,-18,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1039,1039,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+126,+596,+127,+603,+125,+573,+129,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.1,,,,,
19.81,0,0,,,,,,,+0.0,,,,,17:09:00,+10.8,-0.6,194.1,0.0,+82,+0.1,-0.01,+1.0,99,-18,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1041,1041,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.3,22.4,18.1,,,,,+126,+596,+127,+603,+125,+573,+129,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.1,,,,,
20.06,0,0,,,,,,,+0.0,,,,,17:09:00,+10.8,-0.6,194.1,0.0,+82,+0.1,-0.01,+0.9,99,+4,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1039,1039,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+127,+603,+125,+573,+129,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.1,,,,,
20.31,0,0,,,,,,,+0.0,,,,,17:09:00,+10.8,-0.5,194.1,0.0,+82,+0.1,-0.01,+1.0,99,+7,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1041,1041,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+127,+603,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.1,,,,,
20.56,0,0,,,,,,,+0.0,,,,,17:09:00,+10.8,-0.5,194.1,0.0,+82,+0.1,-0.01,+1.0,99,-22,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+3,,,-12,,,,,,,,,59,+26,1038,1038,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+127,+603,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.1,,,,,
20.81,0,0,,,,,,,+0.0,,,,,17:09:01,+10.8,-0.5,194.1,0.0,+82,+0.0,-0.01,+1.0,99,-31,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+3,,,-12,,,,,,,,,59,+26,1037,1037,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+127,+604,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.5,+26.1,,,,,
21.06,0,0,,,,,,,+0.0,,,,,17:09:01,+10.8,-0.5,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-22,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+3,,,-12,,,,,,,,,59,+26,1041,1041,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+127,+604,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.1,,,,,
21.31,0,0,,,,,,,+0.0,,,,,17:09:01,+10.8,-0.5,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-7,+21,0.0,29.87,+857,,,208,,,,,0,0,,,,,,,+3,,,-12,,,,,,,,,59,+26,1043,1043,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+128,+604,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.2,,,,,
21.56,0,0,,,,,,,+0.0,,,,,17:09:01,+10.8,-0.5,194.0,0.0,+82,+0.0,-0.01,+1.0,99,+1,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1040,1040,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+128,+604,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.7,+26.2,,,,,
21.81,0,0,,,,,,,+0.0,,,,,17:09:02,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-3,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1038,1038,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+128,+604,+125,+573,+130,+582,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.2,,,,,
22.06,0,0,,,,,,,+0.0,,,,,17:09:02,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-13,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1040,1040,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+595,+128,+603,+125,+574,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.2,,,,,
22.31,0,0,,,,,,,+0.0,,,,,17:09:02,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-11,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1037,1037,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+128,+603,+125,+574,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.2,,,,,
22.56,0,0,,,,,,,+0.0,,,,,17:09:02,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-2,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1038,1038,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+128,+604,+125,+573,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.2,,,,,
22.81,0,0,,,,,,,+0.0,,,,,17:09:03,+10.7,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-3,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1038,1038,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+128,+604,+125,+574,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.2,,,,,
23.06,0,0,,,,,,,+0.0,,,,,17:09:03,+10.7,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-10,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1035,1035,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+128,+604,+125,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.5,+26.2,,,,,
23.31,0,0,,,,,,,+0.0,,,,,17:09:03,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-28,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1039,1039,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.4,18.1,,,,,+126,+596,+128,+605,+125,+575,+130,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.5,+26.3,,,,,
23.56,0,0,,,,,,,+0.0,,,,,17:09:03,+10.8,-0.6,194.0,0.0,+82,-0.0,-0.01,+1.0,99,-36,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,59,+26,1037,1037,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+605,+125,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.3,,,,,
23.81,0,6,,,,,,,+0.0,,,,,17:09:04,+10.8,-0.6,193.9,0.0,+82,-0.0,-0.01,+1.0,99,-35,+21,0.0,29.87,+856,,,208,,,,,0,0,,,,,,,+4,,,-12,,,,,,,,,58,+26,1035,1035,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+605,+125,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.5,+26.3,,,,,
24.06,1,6,UNKNOWN_DATE_TIME,+40.52911,-78.64903,78,0.0,0.0,+11.6,,,,,17:09:04,+10.8,-0.6,193.9,0.0,+82,-0.0,-0.01,+1.0,99,-44,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1036,1036,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+597,+128,+605,+125,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.4,+26.3,,,,,
24.31,1,7,UNKNOWN_DATE_TIME,+40.52912,-78.64902,69,0.1,0.0,+11.6,,,,,17:09:04,+10.7,-0.5,194.0,0.0,+82,-0.0,-0.01,+0.9,99,-38,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,59,+26,1042,1042,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+606,+125,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.3,,,,,
24.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,45,0.0,0.0,+11.6,,,,,17:09:04,+10.7,-0.5,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-31,+21,0.0,29.87,+857,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,59,+26,1040,1040,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+605,+126,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.6,+26.3,,,,,
24.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,46,0.0,0.0,+11.6,,,,,17:09:05,+10.7,-0.6,193.9,0.0,+82,+0.0,-0.01,+1.0,99,-26,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1032,1032,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+606,+126,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.5,+26.3,,,,,
25.06,1,8,UNKNOWN_DATE_TIME,+40.52910,-78.64901,60,0.0,0.0,+11.6,,,,,17:09:05,+10.7,-0.6,193.9,0.0,+82,+0.0,-0.02,+1.0,99,-36,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1032,1032,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.2,22.5,18.1,,,,,+126,+596,+128,+606,+126,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.4,,,,,
25.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,61,0.0,0.0,+11.6,,,,,17:09:05,+10.7,-0.5,193.9,0.0,+82,+0.0,-0.01,+1.0,99,-34,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1031,1031,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+126,+596,+128,+607,+126,+575,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.4,,,,,
25.56,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,56,0.0,0.0,+11.6,,,,,17:09:05,+10.7,-0.5,193.9,0.0,+82,+0.0,-0.01,+1.0,99,-37,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1030,1030,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+126,+596,+128,+607,+126,+574,+130,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.4,,,,,
25.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,57,0.0,0.0,+11.6,,,,,17:09:06,+10.8,-0.6,193.9,0.0,+82,+0.0,-0.01,+1.0,99,-42,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1032,1032,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+126,+597,+128,+606,+126,+574,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.3,+26.4,,,,,
26.06,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,55,0.0,0.0,+11.6,,,,,17:09:06,+10.8,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-21,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1033,1033,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+126,+597,+128,+606,+126,+575,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.4,+26.4,,,,,
26.31,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,59,0.0,0.0,+11.6,,,,,17:09:06,+10.7,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-21,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1024,1024,11.6,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+606,+126,+574,+131,+581,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.4,,,,,
26.56,1,8,UNKNOWN_DATE_TIME,+40.52908,-78.64901,64,0.0,0.0,+11.6,,,,,17:09:06,+10.7,-0.6,194.0,0.0,+82,+0.0,-0.01,+1.0,99,-15,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1028,1028,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+606,+126,+574,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.1,+26.5,,,,,
26.81,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,69,0.0,0.0,+11.6,,,,,17:09:07,+10.7,-0.6,194.1,0.0,+82,+0.1,-0.01,+1.0,99,-5,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1029,1029,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+605,+126,+574,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.5,,,,,
27.06,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,70,0.0,0.0,+11.6,,,,,17:09:07,+10.7,-0.6,194.1,0.0,+82,+0.1,-0.01,+1.0,99,-6,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1028,1028,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+605,+126,+574,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.5,,,,,
27.31,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64901,70,0.0,0.0,+11.6,,,,,17:09:07,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+0.9,99,-12,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1025,1025,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+605,+126,+574,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.2,+26.5,,,,,
27.56,1,8,UNKNOWN_DATE_TIME,+40.52909,-78.64902,73,0.0,0.0,+11.6,,,,,17:09:07,+10.8,-0.6,194.1,0.0,+82,+0.0,-0.01,+1.0,99,+3,+21,0.0,29.87,+856,,,208,,,,,0,0,,,+0,,,,+4,,,-12,,,,,,,,,58,+26,1027,1027,11.7,2.3,2.3,29.2,15.6,13.9,31.0,14.4,,+6.1,22.5,18.1,,,,,+127,+597,+128,+606,+126,+574,+131,+580,,,-100,+4.996,,+29.2,+4.998,,,,+15.6,+13.9,+58.1,+26.5,,,,,
